Tiempo(ms),RPM
9054,4500.00
9058,4500.00
9062,4500.00
9066,4500.00
9070,5250.00
9074,4500.00
9078,4500.00
9082,4500.00
9086,4500.00
9090,5250.00
9094,4500.00
9098,4500.00
9102,4500.00
9106,4500.00
9110,5250.00
9114,4500.00
9118,4500.00
9122,4500.00
9126,5250.00
9130,4500.00
9134,4500.00
9138,5250.00
9142,4500.00
9146,4500.00
9150,5250.00
9154,4500.00
9158,4500.00
9162,5250.00
9166,4500.00
9170,4500.00
9174,5250.00
9178,4500.00
9182,5250.00
9186,4500.00
9190,5250.00
9194,4500.00
9198,5250.00
9202,4500.00
9206,4500.00
9210,5250.00
9214,4500.00
9218,5250.00
9222,4500.00
9226,5250.00
9230,4500.00
9234,5250.00
9238,5250.00
9242,4500.00
9246,5250.00
9250,4500.00
9254,5250.00
9258,4500.00
9262,5250.00
9266,5250.00
9270,4500.00
9274,5250.00
9278,5250.00
9282,4500.00
9286,5250.00
9290,5250.00
9294,5250.00
9298,4500.00
9302,5250.00
9306,5250.00
9310,5250.00
9314,5250.00
9318,4500.00
9322,5250.00
9326,5250.00
9330,5250.00
9334,5250.00
9338,5250.00
9342,4500.00
9346,5250.00
9350,5250.00
9354,5250.00
9358,5250.00
9362,5250.00
9366,5250.00
9370,4500.00
9374,5250.00
9378,5250.00
9382,5250.00
9386,5250.00
9390,5250.00
9394,5250.00
9398,5250.00
9402,5250.00
9406,5250.00
9410,5250.00
9414,5250.00
9418,4500.00
9422,5250.00
9426,5250.00
9430,5250.00
9434,5250.00
9438,5250.00
9442,5250.00
9446,5250.00
9450,5250.00
9454,5250.00
9458,5250.00
9462,5250.00
9466,5250.00
9470,5250.00
9474,5250.00
9478,5250.00
9482,5250.00
9486,5250.00
9490,5250.00
9494,6000.00
9498,5250.00
9502,5250.00
9506,5250.00
9510,5250.00
9514,5250.00
9518,5250.00
9522,5250.00
9526,5250.00
9530,5250.00
9534,5250.00
9538,5250.00
9542,5250.00
9546,5250.00
9550,6000.00
9554,5250.00
9558,5250.00
9562,5250.00
9566,5250.00
9570,5250.00
9574,6000.00
9578,5250.00
9582,5250.00
9586,5250.00
9590,5250.00
9594,5250.00
9598,6000.00
9602,5250.00
9606,5250.00
9610,5250.00
9614,5250.00
9618,5250.00
9622,6000.00
9626,5250.00
9630,5250.00
9634,5250.00
9638,5250.00
9642,6000.00
9646,5250.00
9650,5250.00
9654,5250.00
9658,6000.00
9662,5250.00
9666,5250.00
9670,5250.00
9674,6000.00
9678,5250.00
9682,5250.00
9686,6000.00
9690,5250.00
9694,5250.00
9698,5250.00
9702,5250.00
9706,6000.00
9710,5250.00
9714,5250.00
9718,6000.00
9722,5250.00
9726,5250.00
9730,6000.00
9734,5250.00
9738,5250.00
9742,6000.00
9746,5250.00
9750,5250.00
9754,6000.00
9758,5250.00
9762,5250.00
9766,6000.00
9770,5250.00
9774,5250.00
9778,6000.00
9782,5250.00
9786,5250.00
9790,6000.00
9794,5250.00
9798,5250.00
9802,6000.00
9806,5250.00
9810,5250.00
9814,6000.00
9818,5250.00
9822,6000.00
9826,5250.00
9830,5250.00
9834,6000.00
9838,5250.00
9842,6000.00
9846,5250.00
9850,6000.00
9854,5250.00
9858,5250.00
9862,6000.00
9866,5250.00
9870,6000.00
9874,5250.00
9878,5250.00
9882,6000.00
9886,5250.00
9890,6000.00
9894,5250.00
9898,6000.00
9902,5250.00
9906,6000.00
9910,5250.00
9914,6000.00
9918,5250.00
9922,5250.00
9926,6000.00
9930,5250.00
9934,6000.00
9938,5250.00
9942,6000.00
9946,5250.00
9950,6000.00
9954,5250.00
9958,6000.00
9962,5250.00
9966,6000.00
9970,5250.00
9974,5250.00
9978,6000.00
9982,5250.00
9986,6000.00
9990,6000.00
9994,5250.00
9998,6000.00
10002,5250.00
10006,5250.00
10010,6000.00
10014,6000.00
10018,5250.00
10022,6000.00
10026,6000.00
10030,5250.00
10034,6000.00
10038,6000.00
10042,6000.00
10046,6000.00
10050,6000.00
10054,6000.00
10058,5250.00
10062,6750.00
10066,6000.00
10070,6000.00
10074,6000.00
10078,6000.00
10082,6000.00
10086,6000.00
10090,6750.00
10094,6000.00
10098,6750.00
10102,6000.00
10106,6000.00
10110,6750.00
10114,6000.00
10118,6750.00
10122,6000.00
10126,6750.00
10130,6750.00
10134,6000.00
10138,6750.00
10142,6750.00
10146,6750.00
10150,6000.00
10154,6750.00
10158,6750.00
10162,6750.00
10166,6750.00
10170,6750.00
10174,6750.00
10178,6750.00
10182,6750.00
10186,6750.00
10190,6750.00
10194,6750.00
10198,6750.00
10202,7500.00
10206,6750.00
10210,6750.00
10214,6750.00
10218,7500.00
10222,6750.00
10226,7500.00
10230,6750.00
10234,6750.00
10238,7500.00
10242,6750.00
10246,7500.00
10250,6750.00
10254,7500.00
10258,7500.00
10262,6750.00
10266,7500.00
10270,7500.00
10274,6750.00
10278,7500.00
10282,7500.00
10286,7500.00
10290,7500.00
10294,6750.00
10298,7500.00
10302,7500.00
10306,7500.00
10310,7500.00
10314,7500.00
10318,7500.00
10322,7500.00
10326,7500.00
10330,7500.00
10334,8250.00
10338,7500.00
10342,7500.00
10346,7500.00
10350,7500.00
10354,8250.00
10358,7500.00
10362,7500.00
10366,7500.00
10370,8250.00
10374,7500.00
10378,8250.00
10382,7500.00
10386,7500.00
10390,8250.00
10394,7500.00
10398,8250.00
10402,7500.00
10406,8250.00
10410,8250.00
10414,7500.00
10418,8250.00
10422,7500.00
10426,8250.00
10430,8250.00
10434,7500.00
10438,8250.00
10442,8250.00
10446,8250.00
10450,7500.00
10454,8250.00
10458,8250.00
10462,8250.00
10466,8250.00
10470,8250.00
10474,8250.00
10478,8250.00
10482,7500.00
10486,8250.00
10490,8250.00
10494,8250.00
10498,9000.00
10502,7500.00
10506,9000.00
10510,8250.00
10514,8250.00
10518,8250.00
10522,8250.00
10526,8250.00
10530,8250.00
10534,9000.00
10538,8250.00
10542,8250.00
10546,8250.00
10550,9000.00
10554,8250.00
10558,8250.00
10562,9000.00
10566,8250.00
10570,8250.00
10574,9000.00
10578,8250.00
10582,9000.00
10586,8250.00
10590,9000.00
10594,8250.00
10598,9000.00
10602,8250.00
10606,9000.00
10610,8250.00
10614,9000.00
10618,8250.00
10622,9000.00
10626,8250.00
10630,9000.00
10634,9000.00
10638,8250.00
10642,9000.00
10646,9000.00
10650,8250.00
10654,9000.00
10658,9000.00
10662,8250.00
10666,9000.00
10670,9000.00
10674,9000.00
10678,9000.00
10682,8250.00
10686,9000.00
10690,9000.00
10694,9000.00
10698,9000.00
10702,9000.00
10706,9000.00
10710,8250.00
10714,9000.00
10718,9000.00
10722,9000.00
10726,9000.00
10730,9000.00
10734,9000.00
10738,9000.00
10742,9000.00
10746,9000.00
10750,9000.00
10754,9000.00
10758,9000.00
10762,9000.00
10766,9750.00
10770,9000.00
10774,9000.00
10778,9000.00
10782,9000.00
10786,9000.00
10790,9000.00
10794,9750.00
10798,9000.00
10802,9000.00
10806,9000.00
10810,9000.00
10814,9750.00
10818,9000.00
10822,9000.00
10826,9000.00
10830,9750.00
10834,9000.00
10838,9000.00
10842,9000.00
10846,9750.00
10850,9000.00
10854,9000.00
10858,9750.00
10862,9000.00
10866,9750.00
10870,9000.00
10874,9000.00
10878,9750.00
10882,9000.00
10886,9000.00
10890,9750.00
10894,9000.00
10898,9750.00
10902,9000.00
10906,9750.00
10910,9000.00
10914,9750.00
10918,9000.00
10922,9750.00
10926,9000.00
10930,9750.00
10934,9000.00
10938,9750.00
10942,9000.00
10946,9750.00
10950,9000.00
10954,9750.00
10958,9000.00
10962,9750.00
10966,9750.00
10970,9000.00
10974,9750.00
10978,9000.00
10982,9750.00
10986,9750.00
10990,9000.00
10994,9750.00
10998,9750.00
11002,9000.00
11006,9750.00
11010,9750.00
11014,9000.00
11018,9750.00
11022,9750.00
11026,9000.00
11030,9750.00
11034,9750.00
11038,9750.00
11042,9000.00
11046,9750.00
11050,9750.00
11054,9000.00
11058,9750.00
11062,9750.00
11066,9750.00
11070,9750.00
11074,9000.00
11078,9750.00
11082,9750.00
11086,9750.00
11090,9750.00
11094,9000.00
11098,9750.00
11102,9750.00
11106,9750.00
11110,9750.00
11114,9750.00
11118,9750.00
11122,9000.00
11126,9750.00
11130,9750.00
11134,9750.00
11138,9750.00
11142,9750.00
11146,9750.00
11150,9750.00
11154,9000.00
11158,9750.00
11162,9750.00
11166,9750.00
11170,9750.00
11174,9750.00
11178,9750.00
11182,9750.00
11186,9750.00
11190,9750.00
11194,9750.00
11198,9750.00
11202,9750.00
11206,9750.00
11210,9750.00
11214,9750.00
11218,9750.00
11222,9750.00
11226,9000.00
11230,10500.00
11234,9000.00
11238,9750.00
11242,10500.00
11246,9000.00
11250,10500.00
11254,9750.00
11258,9750.00
11262,9750.00
11266,9750.00
11270,9750.00
11274,9750.00
11278,9750.00
11282,9750.00
11286,9750.00
11290,9750.00
11294,9750.00
11298,9750.00
11302,9750.00
11306,9750.00
11310,9750.00
11314,9750.00
11318,9750.00
11322,10500.00
11326,9750.00
11330,9750.00
11334,9750.00
11338,9750.00
11342,9750.00
11346,9750.00
11350,9750.00
11354,9750.00
11358,10500.00
11362,9750.00
11366,9750.00
11370,9750.00
11374,9750.00
11378,9750.00
11382,9750.00
11386,9750.00
11390,10500.00
11394,9750.00
11398,9750.00
11402,9750.00
11406,9750.00
11410,9750.00
11414,10500.00
11418,9750.00
11422,9750.00
11426,9750.00
11430,9750.00
11434,9750.00
11438,10500.00
11442,9750.00
11446,9750.00
11450,9750.00
11454,9750.00
11458,9750.00
11462,10500.00
11466,9750.00
11470,9750.00
11474,9750.00
11478,9750.00
11482,9750.00
11486,10500.00
11490,9750.00
11494,9750.00
11498,10500.00
11502,9750.00
11506,9750.00
11510,9750.00
11514,9750.00
11518,10500.00
11522,9750.00
11526,9750.00
11530,9750.00
11534,10500.00
11538,9750.00
11542,9750.00
11546,10500.00
11550,9750.00
11554,9750.00
11558,9750.00
11562,9750.00
11566,10500.00
11570,9750.00
11574,9750.00
11578,9750.00
11582,9750.00
11586,10500.00
11590,9750.00
11594,9750.00
11598,9750.00
11602,10500.00
11606,9750.00
11610,9750.00
11614,10500.00
11618,9750.00
11622,9750.00
11626,10500.00
11630,9750.00
11634,9750.00
11638,10500.00
11642,9750.00
11646,9750.00
11650,10500.00
11654,9750.00
11658,9750.00
11662,10500.00
11666,9750.00
11670,10500.00
11674,9750.00
11678,10500.00
11682,9750.00
11686,9750.00
11690,10500.00
11694,9750.00
11698,10500.00
11702,9750.00
11706,9750.00
11710,10500.00
11714,9750.00
11718,10500.00
11722,9750.00
11726,10500.00
11730,9750.00
11734,9750.00
11738,10500.00
11742,9750.00
11746,10500.00
11750,9750.00
11754,9750.00
11758,10500.00
11762,9750.00
11766,10500.00
11770,9750.00
11774,9750.00
11778,10500.00
11782,9750.00
11786,10500.00
11790,9750.00
11794,9750.00
11798,10500.00
11802,9750.00
11806,9750.00
11810,10500.00
11814,9750.00
11818,10500.00
11822,9750.00
11826,10500.00
11830,9750.00
11834,10500.00
11838,9750.00
11842,9750.00
11846,10500.00
11850,9750.00
11854,10500.00
11858,9750.00
11862,10500.00
11866,9750.00
11870,10500.00
11874,9750.00
11878,9750.00
11882,10500.00
11886,9750.00
11890,10500.00
11894,9750.00
11898,10500.00
11902,9750.00
11906,9750.00
11910,10500.00
11914,9750.00
11918,10500.00
11922,9750.00
11926,9750.00
11930,10500.00
11934,9750.00
11938,9750.00
11942,10500.00
11946,9750.00
11950,9750.00
11954,10500.00
11958,9750.00
11962,9750.00
11966,10500.00
11970,9750.00
11974,10500.00
11978,9750.00
11982,9750.00
11986,10500.00
11990,9750.00
11994,9750.00
11998,10500.00
12002,9750.00
12006,10500.00
12010,9750.00
12014,10500.00
12018,9750.00
12022,9750.00
12026,10500.00
12030,10500.00
12034,9750.00
12038,10500.00
12042,10500.00
12046,9750.00
12050,10500.00
12054,10500.00
12058,10500.00
12062,10500.00
12066,10500.00
12070,9750.00
12074,10500.00
12078,10500.00
12082,10500.00
12086,10500.00
12090,10500.00
12094,10500.00
12098,10500.00
12102,10500.00
12106,10500.00
12110,11250.00
12114,10500.00
12118,10500.00
12122,10500.00
12126,10500.00
12130,10500.00
12134,11250.00
12138,10500.00
12142,10500.00
12146,11250.00
12150,10500.00
12154,10500.00
12158,11250.00
12162,10500.00
12166,10500.00
12170,11250.00
12174,10500.00
12178,11250.00
12182,10500.00
12186,11250.00
12190,10500.00
12194,11250.00
12198,10500.00
12202,11250.00
12206,11250.00
12210,10500.00
12214,11250.00
12218,11250.00
12222,10500.00
12226,11250.00
12230,11250.00
12234,11250.00
12238,10500.00
12242,11250.00
12246,11250.00
12250,11250.00
12254,10500.00
12258,11250.00
12262,11250.00
12266,11250.00
12270,11250.00
12274,11250.00
12278,11250.00
12282,11250.00
12286,10500.00
12290,11250.00
12294,11250.00
12298,11250.00
12302,11250.00
12306,11250.00
12310,11250.00
12314,11250.00
12318,11250.00
12322,11250.00
12326,11250.00
12330,12000.00
12334,11250.00
12338,11250.00
12342,11250.00
12346,11250.00
12350,11250.00
12354,11250.00
12358,11250.00
12362,12000.00
12366,11250.00
12370,11250.00
12374,11250.00
12378,11250.00
12382,12000.00
12386,11250.00
12390,11250.00
12394,11250.00
12398,12000.00
12402,11250.00
12406,11250.00
12410,11250.00
12414,12000.00
12418,11250.00
12422,11250.00
12426,12000.00
12430,11250.00
12434,11250.00
12438,12000.00
12442,11250.00
12446,11250.00
12450,12000.00
12454,11250.00
12458,11250.00
12462,12000.00
12466,11250.00
12470,12000.00
12474,11250.00
12478,12000.00
12482,11250.00
12486,11250.00
12490,12000.00
12494,11250.00
12498,12000.00
12502,11250.00
12506,12000.00
12510,11250.00
12514,12000.00
12518,11250.00
12522,12000.00
12526,11250.00
12530,12000.00
12534,11250.00
12538,12000.00
12542,11250.00
12546,12000.00
12550,11250.00
12554,12000.00
12558,11250.00
12562,12000.00
12566,11250.00
12570,12000.00
12574,12000.00
12578,11250.00
12582,12000.00
12586,11250.00
12590,12000.00
12594,12000.00
12598,11250.00
12602,12000.00
12606,12000.00
12610,11250.00
12614,12000.00
12618,12000.00
12622,11250.00
12626,12000.00
12630,12000.00
12634,11250.00
12638,12000.00
12642,12000.00
12646,12000.00
12650,11250.00
12654,12000.00
12658,12000.00
12662,11250.00
12666,12000.00
12670,12000.00
12674,11250.00
12678,12000.00
12682,12000.00
12686,12000.00
12690,11250.00
12694,12000.00
12698,12000.00
12702,12000.00
12706,12000.00
12710,11250.00
12714,12000.00
12718,12000.00
12722,12000.00
12726,11250.00
12730,12000.00
12734,12000.00
12738,12000.00
12742,12000.00
12746,12000.00
12750,11250.00
12754,12000.00
12758,12000.00
12762,12000.00
12766,12000.00
12770,11250.00
12774,12000.00
12778,12000.00
12782,12000.00
12786,12000.00
12790,12000.00
12794,12000.00
12798,12000.00
12802,11250.00
12806,12000.00
12810,12000.00
12814,12000.00
12818,12000.00
12822,12000.00
12826,12000.00
12830,11250.00
12834,12000.00
12838,12000.00
12842,12000.00
12846,12000.00
12850,12000.00
12854,12000.00
12858,12000.00
12862,12000.00
12866,12000.00
12870,12000.00
12874,12000.00
12878,12000.00
12882,11250.00
12886,12000.00
12890,12000.00
12894,12000.00
12898,12000.00
12902,12000.00
12906,12000.00
12910,12000.00
12914,12000.00
12918,12000.00
12922,12000.00
12926,12000.00
12930,12000.00
12934,12000.00
12938,12000.00
12942,12000.00
12946,12000.00
12950,12000.00
12954,12000.00
12958,12000.00
12962,11250.00
12966,12000.00
12970,12750.00
12974,12000.00
12978,12000.00
12982,11250.00
12986,12000.00
12990,12000.00
12994,12750.00
12998,11250.00
13002,12000.00
13006,12000.00
13010,12000.00
13014,12750.00
13018,11250.00
13022,12000.00
13026,12000.00
13030,12750.00
13034,12000.00
13038,12000.00
13042,11250.00
13046,12000.00
13050,12750.00
13054,12000.00
13058,12000.00
13062,12000.00
13066,12000.00
13070,12000.00
13074,12000.00
13078,12000.00
13082,12000.00
13086,12000.00
13090,12000.00
13094,12000.00
13098,12000.00
13102,12000.00
13106,12000.00
13110,12000.00
13114,12000.00
13118,12000.00
13122,12000.00
13126,12000.00
13130,12000.00
13134,12000.00
13138,12000.00
13142,12000.00
13146,12000.00
13150,12000.00
13154,12000.00
13158,12000.00
13162,12000.00
13166,12000.00
13170,12000.00
13174,12000.00
13178,12000.00
13182,12000.00
13186,12000.00
13190,12000.00
13194,12000.00
13198,12000.00
13202,12000.00
13206,12000.00
13210,12000.00
13214,12750.00
13218,12000.00
13222,11250.00
13226,12000.00
13230,12750.00
13234,12000.00
13238,12000.00
13242,12000.00
13246,12000.00
13250,12000.00
13254,12000.00
13258,12000.00
